Unnamed: 0,대교,일자,녹조,주소,상,하,상구,상동,하구,하동,총량지점명,수소이온농도(ph),전기전도도(μS/㎝),용존산소(㎎/L),BOD(㎎/L)_x,COD(㎎/L)_x,부유물질(㎎/L),총질소(T-N)(㎎/L),총인(T-P)(㎎/L),총유기탄소(TOC)(㎎/L),유량(㎥/s),방사선측정소명,측정소코드,I-131(요오드),수질측정소명,수온(℃)_y,DO(㎎/L),BOD(㎎/L)_y,COD(㎎/L)_y,TN(㎎/L),TP(㎎/L),TOC(㎎/L),SS(㎎/L),평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),분기_m,하구분기별인구수,하동분기별인구수,물재생센터명칭,방류_BOD,방류_TOC(2021년 1월 이전자료는 COD),방류_SS,방류_T-N,방류_TP,방류_COCG,년,월,일,80mm이상비온날횟수,방사선측정망까지의거리,총량측정망까지의거리,수질측정망까지의거리,1차하수처리량,2차하수처리량,상동분기별인구수,상구분기별인구수,교통량,총_유동인구_수_상구,연령대_10_유동인구_수_상구,연령대_20_유동인구_수_상구,연령대_30_유동인구_수_상구,연령대_40_유동인구_수_상구,연령대_50_유동인구_수_상구,연령대_60_이상_유동인구_수_상구,총_유동인구_수_하구,연령대_10_유동인구_수_하구,연령대_20_유동인구_수_하구,연령대_30_유동인구_수_하구,연령대_40_유동인구_수_하구,연령대_50_유동인구_수_하구,연령대_60_이상_유동인구_수_하구,한강옆녹지_상구,한강옆녹지_하구,녹지_상구,녹지_하구,시민의식_환경
482,광진교,2020-10-12,204.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.7,149.0,10.0,1.1,3.7,6.3,1.976,0.03,2.0,140.74,탄천6,1018A22,0.164,성내천,18.1,8.6,1.5,3.3,2.638,0.075,1.5,8.6,16.2,0.0,68.6,13.59,2020 3/4,462275.0,35688.0,탄천물재생센터,4.8,12.4,8.4,19.895,0.316,530.0,2020,10,12,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,768627.0,35869.0,361923.0,17376.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
483,성산대교,2020-10-19,41.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.5,189.0,9.1,1.3,4.1,7.6,3.634,0.048,2.2,139.197,노량진,1018A52,0.0,영등포,18.2,9.2,1.0,4.2,3.591,0.051,2.1,8.2,15.1,0.0,74.4,15.27,2020 3/4,405982.0,22634.0,난지물재생센터,9.21,20.55,8.39,44.39,0.396,1082.0,2020,10,19,0,7.411079548588725,7.4053186405932925,0.5050029732725944,374.0,551096.0,19242.0,383494.0,149874.0,116303947.0,16032063.0,22586603.0,22476498.0,19692645.0,14835815.0,20680322.0,107064734.0,13066606.0,16022459.0,20392717.0,17853787.0,16525567.0,23203597.0,0.0,17169.44,8630.69,12598.06,6.3
484,광진교,2020-10-19,131.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.7,149.0,10.0,1.1,3.7,6.3,1.976,0.03,2.0,140.74,탄천6,1018A22,0.164,성내천,18.1,8.6,1.5,3.3,2.638,0.075,1.5,8.6,15.1,0.0,74.4,15.27,2020 3/4,462275.0,35688.0,탄천물재생센터,10.5,13.9,6.0,19.707,0.316,560.0,2020,10,19,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,743659.0,35869.0,361923.0,17037.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
485,한남대교,2020-10-19,41.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.7,149.0,10.0,1.1,3.7,6.3,1.976,0.03,2.0,140.74,중랑천6,1018A48,0.241,보광,18.5,9.7,1.4,4.7,6.532,0.123,2.5,7.6,15.1,0.0,74.4,15.27,2020 3/4,429995.0,30777.0,중랑물재생센터,12.9,26.5,14.9,49.318,1.003,1363.0,2020,10,19,0,3.826155926430122,9.021813375263932,0.0299246352157982,2990.0,1217496.0,23969.0,244953.0,185685.0,66016769.0,7972915.0,10324286.0,13005982.0,11581353.0,9331526.0,13800708.0,98869528.0,15575441.0,14077192.0,18084200.0,18636751.0,13720134.0,18775808.0,0.0,0.0,3552.88,11218.5,6.25
486,성수대교,2020-10-19,154.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.7,149.0,10.0,1.1,3.7,6.3,1.976,0.03,2.0,140.74,탄천6,1018A22,0.164,탄천6,20.8,8.1,0.7,5.2,7.821,0.083,1.5,3.6,15.1,0.0,74.4,15.27,2020 3/4,544085.0,27611.0,중랑물재생센터,12.9,26.5,14.9,49.318,1.003,1363.0,2020,10,19,0,4.327630719267837,6.9205438675806175,4.211394946008007,2990.0,1217496.0,16954.0,302695.0,125092.0,76605912.0,10676307.0,12540530.0,13749931.0,12285726.0,11143503.0,16209915.0,141341215.0,20786115.0,23614788.0,29369536.0,27423568.0,17928690.0,22218518.0,490.0,0.0,1884.68,10232.27,6.25
487,성수대교,2020-10-26,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.5,181.0,10.2,1.2,3.9,8.0,2.382,0.033,2.5,118.44,탄천6,1018A22,0.164,탄천6,15.6,9.0,0.7,6.5,9.121,0.091,3.8,2.4,12.9,0.0,71.6,13.69,2020 3/4,544085.0,27611.0,중랑물재생센터,13.7,26.7,11.8,50.922,0.833,1514.0,2020,10,26,0,4.327630719267837,6.9205438675806175,4.211394946008007,1420.0,1209791.0,16954.0,302695.0,125472.0,76605912.0,10676307.0,12540530.0,13749931.0,12285726.0,11143503.0,16209915.0,141341215.0,20786115.0,23614788.0,29369536.0,27423568.0,17928690.0,22218518.0,490.0,0.0,1884.68,10232.27,6.25
488,한남대교,2020-10-26,89.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.5,181.0,10.2,1.2,3.9,8.0,2.382,0.033,2.5,118.44,중랑천6,1018A48,0.241,보광,13.3,9.3,1.0,4.4,4.581,0.049,2.5,5.0,12.9,0.0,71.6,13.69,2020 3/4,429995.0,30777.0,중랑물재생센터,13.7,26.7,11.8,50.922,0.833,1514.0,2020,10,26,0,3.826155926430122,9.021813375263932,0.0299246352157982,1420.0,1209791.0,23969.0,244953.0,191136.0,66016769.0,7972915.0,10324286.0,13005982.0,11581353.0,9331526.0,13800708.0,98869528.0,15575441.0,14077192.0,18084200.0,18636751.0,13720134.0,18775808.0,0.0,0.0,3552.88,11218.5,6.25
489,광진교,2020-10-26,99.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.5,181.0,10.2,1.2,3.9,8.0,2.382,0.033,2.5,118.44,탄천6,1018A22,0.164,성내천,11.4,8.7,1.4,3.8,3.083,0.039,2.3,4.8,12.9,0.0,71.6,13.69,2020 3/4,462275.0,35688.0,탄천물재생센터,9.0,19.6,8.8,21.362,0.369,390.0,2020,10,26,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,760509.0,35869.0,361923.0,17275.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
490,성산대교,2020-10-26,54.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.8,208.0,9.1,1.1,3.8,6.4,4.827,0.045,2.9,119.04,노량진,1018A52,0.0,영등포,11.8,10.3,0.6,4.2,4.052,0.034,2.2,7.6,12.9,0.0,71.6,13.69,2020 3/4,405982.0,22634.0,난지물재생센터,8.7,19.65,10.94,38.736,0.442,916.0,2020,10,26,0,7.411079548588725,7.4053186405932925,0.5050029732725944,432.0,533860.6,19242.0,383494.0,151354.0,116303947.0,16032063.0,22586603.0,22476498.0,19692645.0,14835815.0,20680322.0,107064734.0,13066606.0,16022459.0,20392717.0,17853787.0,16525567.0,23203597.0,0.0,17169.44,8630.69,12598.06,6.3
491,광진교,2020-11-02,309.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.6,181.0,10.7,1.3,3.8,5.7,2.436,0.033,2.3,133.46,탄천6,1018A22,0.164,성내천,11.4,8.7,1.4,3.8,3.083,0.039,2.3,4.8,10.8,1.7,58.3,14.6,2020 3/4,462275.0,35688.0,탄천물재생센터,10.5,12.6,17.9,23.394,0.429,410.0,2020,11,2,1,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,748594.0,35869.0,361923.0,16761.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
492,한남대교,2020-11-03,101.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.6,181.0,10.7,1.3,3.8,5.7,2.436,0.033,2.3,133.46,중랑천6,1018A48,0.241,보광,13.3,9.3,1.0,4.4,4.581,0.049,2.5,5.0,5.1,0.5,47.5,15.22,2020 3/4,429995.0,30777.0,중랑물재생센터,13.3,28.1,13.2,50.905,0.663,1119.0,2020,11,3,1,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1242980.0,23969.0,244953.0,194458.0,66016769.0,7972915.0,10324286.0,13005982.0,11581353.0,9331526.0,13800708.0,98869528.0,15575441.0,14077192.0,18084200.0,18636751.0,13720134.0,18775808.0,0.0,0.0,3552.88,11218.5,6.25
493,성산대교,2020-11-03,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.6,222.0,9.3,1.2,4.2,6.4,4.238,0.05,2.4,133.195,노량진,1018A52,0.0,영등포,11.8,10.3,0.6,4.2,4.052,0.034,2.2,7.6,5.1,0.5,47.5,15.22,2020 3/4,405982.0,22634.0,난지물재생센터,8.73,21.75,10.8,40.655,0.372,1139.0,2020,11,3,1,7.411079548588725,7.4053186405932925,0.5050029732725944,451.0,538142.0,19242.0,383494.0,148520.0,116303947.0,16032063.0,22586603.0,22476498.0,19692645.0,14835815.0,20680322.0,107064734.0,13066606.0,16022459.0,20392717.0,17853787.0,16525567.0,23203597.0,0.0,17169.44,8630.69,12598.06,6.3
494,성수대교,2020-11-03,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.6,181.0,10.7,1.3,3.8,5.7,2.436,0.033,2.3,133.46,탄천6,1018A22,0.164,탄천6,15.6,9.0,0.7,6.5,9.121,0.091,3.8,2.4,5.1,0.5,47.5,15.22,2020 3/4,544085.0,27611.0,중랑물재생센터,13.3,28.1,13.2,50.905,0.663,1119.0,2020,11,3,1,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1242980.0,16954.0,302695.0,135516.0,76605912.0,10676307.0,12540530.0,13749931.0,12285726.0,11143503.0,16209915.0,141341215.0,20786115.0,23614788.0,29369536.0,27423568.0,17928690.0,22218518.0,490.0,0.0,1884.68,10232.27,6.25
495,광진교,2020-11-09,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.6,205.0,10.9,0.8,3.6,4.1,2.427,0.021,2.0,132.09,탄천6,1018A22,0.164,성내천,11.4,8.7,1.4,3.8,3.083,0.039,2.3,4.8,5.5,0.0,40.9,10.48,2020 3/4,462275.0,35688.0,탄천물재생센터,10.2,13.2,13.2,26.57,0.273,660.0,2020,11,9,1,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,749796.0,35869.0,361923.0,17143.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
496,한남대교,2020-11-10,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.6,205.0,10.9,0.8,3.6,4.1,2.427,0.021,2.0,132.09,중랑천6,1018A48,0.241,보광,13.3,9.3,1.0,4.4,4.581,0.049,2.5,5.0,7.7,0.0,56.1,13.61,2020 3/4,429995.0,30777.0,중랑물재생센터,19.4,28.9,17.2,42.948,0.6970000000000001,1132.0,2020,11,10,1,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1163657.0,23969.0,244953.0,194854.0,66016769.0,7972915.0,10324286.0,13005982.0,11581353.0,9331526.0,13800708.0,98869528.0,15575441.0,14077192.0,18084200.0,18636751.0,13720134.0,18775808.0,0.0,0.0,3552.88,11218.5,6.25
497,성수대교,2020-11-10,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.6,205.0,10.9,0.8,3.6,4.1,2.427,0.021,2.0,132.09,탄천6,1018A22,0.164,탄천6,15.6,9.0,0.7,6.5,9.121,0.091,3.8,2.4,7.7,0.0,56.1,13.61,2020 3/4,544085.0,27611.0,중랑물재생센터,19.4,28.9,17.2,42.948,0.6970000000000001,1132.0,2020,11,10,1,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1163657.0,16954.0,302695.0,132113.0,76605912.0,10676307.0,12540530.0,13749931.0,12285726.0,11143503.0,16209915.0,141341215.0,20786115.0,23614788.0,29369536.0,27423568.0,17928690.0,22218518.0,490.0,0.0,1884.68,10232.27,6.25
498,성산대교,2020-11-10,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.8,219.0,9.9,0.9,4.0,3.5,4.662,0.03,2.3,130.905,노량진,1018A52,0.0,영등포,11.8,10.3,0.6,4.2,4.052,0.034,2.2,7.6,7.7,0.0,56.1,13.61,2020 3/4,405982.0,22634.0,난지물재생센터,7.05,19.35,10.05,42.181,0.4569999999999999,1155.0,2020,11,10,1,7.411079548588725,7.4053186405932925,0.5050029732725944,457.0,501688.0,19242.0,383494.0,158188.0,116303947.0,16032063.0,22586603.0,22476498.0,19692645.0,14835815.0,20680322.0,107064734.0,13066606.0,16022459.0,20392717.0,17853787.0,16525567.0,23203597.0,0.0,17169.44,8630.69,12598.06,6.3
499,성수대교,2020-11-16,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.6,205.0,10.9,0.8,3.6,4.1,2.427,0.021,2.0,132.09,탄천6,1018A22,0.164,탄천6,15.6,9.0,0.7,6.5,9.121,0.091,3.8,2.4,12.4,0.0,70.1,10.76,2020 3/4,544085.0,27611.0,중랑물재생센터,16.5,31.8,16.2,40.146,0.599,882.0,2020,11,16,1,4.327630719267837,6.9205438675806175,4.211394946008007,40.0,1186500.0,16954.0,302695.0,126848.0,76605912.0,10676307.0,12540530.0,13749931.0,12285726.0,11143503.0,16209915.0,141341215.0,20786115.0,23614788.0,29369536.0,27423568.0,17928690.0,22218518.0,490.0,0.0,1884.68,10232.27,6.25
500,광진교,2020-11-16,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.6,205.0,10.9,0.8,3.6,4.1,2.427,0.021,2.0,132.09,탄천6,1018A22,0.164,성내천,11.4,8.7,1.4,3.8,3.083,0.039,2.3,4.8,12.4,0.0,70.1,10.76,2020 3/4,462275.0,35688.0,탄천물재생센터,12.8,18.0,11.2,24.504,0.351,590.0,2020,11,16,1,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,717550.0,35869.0,361923.0,17526.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
501,한남대교,2020-11-16,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.6,205.0,10.9,0.8,3.6,4.1,2.427,0.021,2.0,132.09,중랑천6,1018A48,0.241,보광,13.3,9.3,1.0,4.4,4.581,0.049,2.5,5.0,12.4,0.0,70.1,10.76,2020 3/4,429995.0,30777.0,중랑물재생센터,16.5,31.8,16.2,40.146,0.599,882.0,2020,11,16,1,3.826155926430122,9.021813375263932,0.0299246352157982,40.0,1186500.0,23969.0,244953.0,188126.0,66016769.0,7972915.0,10324286.0,13005982.0,11581353.0,9331526.0,13800708.0,98869528.0,15575441.0,14077192.0,18084200.0,18636751.0,13720134.0,18775808.0,0.0,0.0,3552.88,11218.5,6.25
502,성산대교,2020-11-16,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.8,219.0,9.9,0.9,4.0,3.5,4.662,0.03,2.3,130.905,노량진,1018A52,0.0,영등포,11.8,10.3,0.6,4.2,4.052,0.034,2.2,7.6,12.4,0.0,70.1,10.76,2020 3/4,405982.0,22634.0,난지물재생센터,8.73,20.12,7.81,39.311,0.2249999999999999,990.0,2020,11,16,1,7.411079548588725,7.4053186405932925,0.5050029732725944,779.0,521065.0,19242.0,383494.0,154019.0,116303947.0,16032063.0,22586603.0,22476498.0,19692645.0,14835815.0,20680322.0,107064734.0,13066606.0,16022459.0,20392717.0,17853787.0,16525567.0,23203597.0,0.0,17169.44,8630.69,12598.06,6.3
503,광진교,2020-11-23,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.6,184.0,10.5,1.2,3.7,7.9,2.184,0.042,2.0,278.15,탄천6,1018A22,0.164,성내천,6.0,9.9,0.8,3.0,2.897,0.047,2.0,5.6,1.7,0.0,61.4,12.35,2020 3/4,462275.0,35688.0,탄천물재생센터,9.4,16.4,11.5,23.882,0.296,580.0,2020,11,23,1,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,791701.0,35869.0,361923.0,17594.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
504,성산대교,2020-11-23,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.7,178.0,10.0,3.2,4.8,12.5,3.189,0.09,2.4,286.23,노량진,1018A52,0.0,영등포,11.8,10.3,0.6,4.2,4.052,0.034,2.2,7.6,1.7,0.0,61.4,12.35,2020 3/4,405982.0,22634.0,난지물재생센터,6.720000000000001,19.05,8.97,34.733,0.304,1079.0,2020,11,23,1,7.411079548588725,7.4053186405932925,0.5050029732725944,478.0,534964.0,19242.0,383494.0,154217.0,116303947.0,16032063.0,22586603.0,22476498.0,19692645.0,14835815.0,20680322.0,107064734.0,13066606.0,16022459.0,20392717.0,17853787.0,16525567.0,23203597.0,0.0,17169.44,8630.69,12598.06,6.3
505,성수대교,2020-11-23,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.6,184.0,10.5,1.2,3.7,7.9,2.184,0.042,2.0,278.15,탄천6,1018A22,0.164,탄천6,11.8,8.8,1.6,6.4,10.616,0.134,4.3,2.6,1.7,0.0,61.4,12.35,2020 3/4,544085.0,27611.0,중랑물재생센터,14.3,26.5,12.4,43.193,0.571,983.0,2020,11,23,1,4.327630719267837,6.9205438675806175,4.211394946008007,850.0,1239763.0,16954.0,302695.0,126319.0,76605912.0,10676307.0,12540530.0,13749931.0,12285726.0,11143503.0,16209915.0,141341215.0,20786115.0,23614788.0,29369536.0,27423568.0,17928690.0,22218518.0,490.0,0.0,1884.68,10232.27,6.25
506,한남대교,2020-11-23,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.6,184.0,10.5,1.2,3.7,7.9,2.184,0.042,2.0,278.15,중랑천6,1018A48,0.241,보광,13.3,9.3,1.0,4.4,4.581,0.049,2.5,5.0,1.7,0.0,61.4,12.35,2020 3/4,429995.0,30777.0,중랑물재생센터,14.3,26.5,12.4,43.193,0.571,983.0,2020,11,23,1,3.826155926430122,9.021813375263932,0.0299246352157982,850.0,1239763.0,23969.0,244953.0,186053.0,66016769.0,7972915.0,10324286.0,13005982.0,11581353.0,9331526.0,13800708.0,98869528.0,15575441.0,14077192.0,18084200.0,18636751.0,13720134.0,18775808.0,0.0,0.0,3552.88,11218.5,6.25
507,광진교,2020-11-30,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.9,176.5,12.0,1.125,3.475,4.75,2.5215,0.02175,1.85,178.4375,탄천6,1018A22,0.164,성내천,6.0,9.9,0.8,3.0,2.897,0.047,2.0,5.6,-0.2,0.0,57.8,11.55,2020 3/4,462275.0,35688.0,탄천물재생센터,9.2,12.9,5.0,24.344,0.191,480.0,2020,11,30,1,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,768645.0,35869.0,361923.0,16398.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
508,광진교,2020-12-07,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.6,204.0,12.2,0.9,3.4,4.1,2.439,0.018,1.8,131.08,탄천6,1018A22,0.164,성내천,6.0,9.9,0.8,3.0,2.897,0.047,2.0,5.6,3.4,0.0,57.5,8.93,2020 3/4,462275.0,35688.0,탄천물재생센터,17.8,14.1,6.4,26.679,0.616,510.0,2020,12,7,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,738865.0,35869.0,361923.0,16041.0,95569016.0,14021292.0,17706580.0,16026959.0,14605247.0,13892534.0,19316404.0,109878819.0,18345310.0,13397893.0,17180260.0,17582771.0,16766027.0,26606561.0,0.0,0.0,2597.12,5250.89,6.28
509,한남대교,2021-03-29,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.65,273.0,9.55,2.7,4.949999999999999,8.3,4.367,0.096,3.0,291.89525,중랑천6,1018A48,0.158,보광,9.6,10.7,3.0,7.0,6.974,0.075,3.1,11.8,10.2,0.2,62.3,18.24,2021 1/4,425103.0,27983.0,중랑물재생센터,27.7,31.0,16.5,51.214,1.056,1642.0,2021,3,29,0,3.826155926430122,9.021813375263932,0.0299246352157982,700.0,1254848.0,23351.0,243336.0,140462.0,66133738.0,7900467.0,10540190.0,13310124.0,11535548.0,9345124.0,13502284.0,99514660.0,16004601.0,14239665.0,18212276.0,18937254.0,13882369.0,18238496.0,0.0,0.0,3552.88,11218.5,6.08
510,성산대교,2021-03-29,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.5,299.0,9.0,3.4,5.8,10.0,5.388,0.138,3.2,287.3135,노량진,1018A52,0.0,영등포,7.5,12.8,2.8,6.1,4.226,0.042,2.2,8.2,10.2,0.2,62.3,18.24,2021 1/4,403070.0,22466.0,난지물재생센터,4.51,19.62,10.65,31.872,0.3,690.0,2021,3,29,0,7.411079548588725,7.4053186405932925,0.5050029732725944,648.0,583626.0,18991.0,378216.0,148452.0,116426436.0,15953493.0,22782935.0,22774204.0,19872869.0,14874723.0,20168213.0,108599320.0,13302697.0,16315112.0,21014210.0,18146724.0,16744465.0,23076112.0,0.0,17169.44,8630.69,12598.06,6.15
511,성수대교,2021-03-29,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.05,241.5,9.75,2.3,4.75,8.95,3.786,0.09,2.6,282.73175,탄천6,1018A22,0.287,탄천6,16.4,9.0,2.2,7.4,9.081,0.07,4.5,2.2,10.2,0.2,62.3,18.24,2021 1/4,539538.0,27064.0,중랑물재생센터,27.7,31.0,16.5,51.214,1.056,1642.0,2021,3,29,0,4.327630719267837,6.9205438675806175,4.211394946008007,700.0,1254848.0,17168.0,298421.0,126389.0,77070225.0,10692153.0,13001490.0,13927558.0,12491959.0,11189582.0,15767484.0,143911382.0,21898167.0,23855755.0,29820586.0,27990873.0,18317490.0,22028512.0,490.0,0.0,1884.68,10232.27,6.08
512,광진교,2021-03-30,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.625,204.0,11.6,1.625,3.85,7.6,2.59575,0.0345,2.4000000000000004,288.975,탄천6,1018A22,0.287,성내천,13.5,9.0,2.1,5.8,2.958,0.102,2.5,22.0,10.8,0.0,47.3,24.53,2021 1/4,468815.0,34526.0,탄천물재생센터,9.9,14.5,5.5,25.406,0.344,730.0,2021,3,30,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,680874.0,35355.0,356191.0,17390.0,93795851.0,13756944.0,17614721.0,15771712.0,14363004.0,13626339.0,18663132.0,109916405.0,18420545.0,13479641.0,17259143.0,17734705.0,16631071.0,26391298.0,0.0,0.0,2597.12,5250.89,6.09
513,광진교,2021-04-05,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.4,211.0,10.7,1.7,3.8,7.1,2.559,0.03,2.3,291.73,탄천6,1018A22,0.287,성내천,13.5,9.0,2.1,5.8,2.958,0.102,2.5,22.0,11.9,0.0,47.9,25.81,2021 1/4,468815.0,34526.0,탄천물재생센터,6.1,11.6,2.5,18.654,0.237,690.0,2021,4,5,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,775734.0,35355.0,356191.0,16867.0,93795851.0,13756944.0,17614721.0,15771712.0,14363004.0,13626339.0,18663132.0,109916405.0,18420545.0,13479641.0,17259143.0,17734705.0,16631071.0,26391298.0,0.0,0.0,2597.12,5250.89,6.09
514,성수대교,2021-04-05,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.4,211.0,10.7,1.7,3.8,7.1,2.559,0.03,2.3,291.73,탄천6,1018A22,0.287,탄천6,16.4,9.0,2.2,7.4,9.081,0.07,4.5,2.2,11.9,0.0,47.9,25.81,2021 1/4,539538.0,27064.0,중랑물재생센터,20.3,22.1,14.2,43.137,1.034,1513.0,2021,4,5,0,4.327630719267837,6.9205438675806175,4.211394946008007,17820.0,1356241.0,17168.0,298421.0,126430.0,77070225.0,10692153.0,13001490.0,13927558.0,12491959.0,11189582.0,15767484.0,143911382.0,21898167.0,23855755.0,29820586.0,27990873.0,18317490.0,22028512.0,490.0,0.0,1884.68,10232.27,6.08
